Record Type,MSA Customer,MSA SKU,MSA SALES RECORD,POS CUSTOMER,POS SKU,POS QT,POS Price
PUR,832944070,31700237786,00100000001.0000200000025.99,83294407,31700237786,1,25.99
PUR,739654900,31700237847,00100000001.0000200000025.99,73965490,31700237847,1,25.99
PUR,774030300,31700237847,00100000001.0000200000025.99,77403030,31700237847,1,25.99
PUR,429240050,31700237861,00100000001.0000200000025.99,42924005,31700237861,1,25.99
PUR,452404420,31700237861,00100000001.0000200000025.99,45240442,31700237861,1,25.99
PUR,476584350,31700237861,00100000001.0000200000025.99,47658435,31700237861,1,25.99
PUR,559141700,31700237861,00100000001.0000200000025.99,55914170,31700237861,1,25.99
PUR,684500330,31700237861,00100000001.0000200000025.99,68450033,31700237861,1,25.99
PUR,774030300,31700237861,00100000001.0000200000025.99,77403030,31700237861,1,25.99
PUR,778677100,31700237885,00100000001.0000200000025.99,77867710,31700237885,1,25.99
PUR,475188380,31700237915,00100000001.0000200000027.99,47518838,31700237915,1,27.99
PUR,496350050,31700237915,00100000001.0000200000027.99,49635005,31700237915,1,27.99
PUR,830301780,31700237915,00100000001.0000200000027.99,83030178,31700237915,1,27.99
PUR,877090420,31700237915,00100000001.0000200000027.99,87709042,31700237915,1,27.99
PUR,981434300,31700237915,00100000001.0000200000027.99,98143430,31700237915,1,27.99
PUR,446863160,31700237922,00100000001.0000200000027.99,44686316,31700237922,1,27.99
PUR,467022200,31700237922,00100000001.0000200000027.99,46702220,31700237922,1,27.99
PUR,475317140,31700237922,00100000002.0000200000027.99,47531714,31700237922,2,27.99
PUR,684500330,31700237922,00100000001.0000200000027.99,68450033,31700237922,1,27.99
PUR,774030300,31700237922,00100000002.0000200000027.99,77403030,31700237922,2,27.99
PUR,856794310,31700237922,00100000001.0000200000027.99,85679431,31700237922,1,27.99
PUR,889011540,31700237922,00100000001.0000200000027.99,88901154,31700237922,1,27.99
PUR,465496500,31700237939,00100000001.0000200000027.99,46549650,31700237939,1,27.99
PUR,469680500,31700237939,00100000001.0000200000027.99,46968050,31700237939,1,27.99
PUR,774030300,31700237939,00100000002.0000200000027.99,77403030,31700237939,2,27.99
PUR,778677100,31700237939,00100000001.0000200000027.99,77867710,31700237939,1,27.99
PUR,856794310,31700237939,00100000001.0000200000027.99,85679431,31700237939,1,27.99
PUR,981434300,31700237939,00100000001.0000200000027.99,98143430,31700237939,1,27.99
PUR,207790800,31700237946,00100000001.0000200000027.99,20779080,31700237946,1,27.99
PUR,230950950,31700237946,00100000001.0000200000027.99,23095095,31700237946,1,27.99
PUR,423600220,31700237946,00100000001.0000200000027.99,42360022,31700237946,1,27.99
PUR,428607120,31700237946,00100000001.0000200000027.99,42860712,31700237946,1,27.99
PUR,434316420,31700237946,00100000001.0000200000027.99,43431642,31700237946,1,27.99
PUR,437754050,31700237946,00100000001.0000200000027.99,43775405,31700237946,1,27.99
PUR,441924300,31700237946,00100000002.0000200000027.99,44192430,31700237946,2,27.99
PUR,450830300,31700237946,00100000003.0000200000027.99,45083030,31700237946,3,27.99
PUR,450978990,31700237946,00100000001.0000200000027.99,45097899,31700237946,1,27.99
PUR,455413480,31700237946,00100000001.0000200000027.99,45541348,31700237946,1,27.99
PUR,456514530,31700237946,00100000001.0000200000027.99,45651453,31700237946,1,27.99
PUR,460890590,31700237946,00100000001.0000200000027.99,46089059,31700237946,1,27.99
PUR,462581790,31700237946,00100000001.0000200000027.99,46258179,31700237946,1,27.99
PUR,475188380,31700237946,00100000001.0000200000027.99,47518838,31700237946,1,27.99
PUR,475320060,31700237946,00100000001.0000200000027.99,47532006,31700237946,1,27.99
PUR,491828000,31700237946,00100000004.0000200000027.99,49182800,31700237946,4,27.99
PUR,664187670,31700237946,00100000001.0000200000027.99,66418767,31700237946,1,27.99
PUR,684500330,31700237946,00100000002.0000200000027.99,68450033,31700237946,2,27.99
PUR,696388200,31700237946,00100000002.0000200000027.99,69638820,31700237946,2,27.99
PUR,785950000,31700237946,00100000005.0000200000027.99,78595000,31700237946,5,27.99
PUR,830301780,31700237946,00100000001.0000200000027.99,83030178,31700237946,1,27.99
PUR,856794310,31700237946,00100000002.0000200000027.99,85679431,31700237946,2,27.99
PUR,877090420,31700237946,00100000001.0000200000027.99,87709042,31700237946,1,27.99
PUR,922755600,31700237946,00100000003.0000200000027.99,92275560,31700237946,3,27.99
PUR,429240050,31700237953,00100000001.0000200000027.99,42924005,31700237953,1,27.99
PUR,437754050,31700237953,00100000001.0000200000027.99,43775405,31700237953,1,27.99
PUR,450830300,31700237953,00100000001.0000200000027.99,45083030,31700237953,1,27.99
PUR,454939710,31700237953,00100000001.0000200000027.99,45493971,31700237953,1,27.99
PUR,455413480,31700237953,00100000001.0000200000027.99,45541348,31700237953,1,27.99
PUR,456514530,31700237953,00100000001.0000200000027.99,45651453,31700237953,1,27.99
PUR,462581790,31700237953,00100000001.0000200000027.99,46258179,31700237953,1,27.99
PUR,475188380,31700237953,00100000001.0000200000027.99,47518838,31700237953,1,27.99
PUR,475320060,31700237953,00100000001.0000200000027.99,47532006,31700237953,1,27.99
PUR,487335470,31700237953,00100000002.0000200000027.99,48733547,31700237953,2,27.99
PUR,496350050,31700237953,00100000001.0000200000027.99,49635005,31700237953,1,27.99
PUR,536320400,31700237953,00100000001.0000200000027.99,53632040,31700237953,1,27.99
PUR,664187670,31700237953,00100000001.0000200000027.99,66418767,31700237953,1,27.99
PUR,728118800,31700237953,00100000001.0000200000027.99,72811880,31700237953,1,27.99
PUR,739654900,31700237953,00100000003.0000200000027.99,73965490,31700237953,3,27.99
PUR,778677100,31700237953,00100000002.0000200000027.99,77867710,31700237953,2,27.99
PUR,785950000,31700237953,00100000003.0000200000027.99,78595000,31700237953,3,27.99
PUR,825752440,31700237953,00100000001.0000200000027.99,82575244,31700237953,1,27.99
PUR,839874690,31700237953,00100000001.0000200000027.99,83987469,31700237953,1,27.99
PUR,856794310,31700237953,00100000002.0000200000027.99,85679431,31700237953,2,27.99
PUR,877090420,31700237953,00100000001.0000200000027.99,87709042,31700237953,1,27.99
PUR,889011540,31700237953,00100000001.0000200000027.99,88901154,31700237953,1,27.99
PUR,922755600,31700237953,00100000002.0000200000027.99,92275560,31700237953,2,27.99
PUR,207790800,31700237960,00100000001.0000200000027.99,20779080,31700237960,1,27.99
PUR,491828000,31700237960,00100000001.0000200000027.99,49182800,31700237960,1,27.99
PUR,774030300,31700237960,00100000002.0000200000027.99,77403030,31700237960,2,27.99
PUR,207790800,31700237977,00100000001.0000200000027.99,20779080,31700237977,1,27.99
PUR,246542900,31700237977,00100000001.0000200000027.99,24654290,31700237977,1,27.99
PUR,856794310,31700237977,00100000002.0000200000027.99,85679431,31700237977,2,27.99
PUR,446863160,31700237984,00100000001.0000200000027.99,44686316,31700237984,1,27.99
PUR,778677100,31700237984,00100000001.0000200000027.99,77867710,31700237984,1,27.99
PUR,207790800,31700237991,00100000002.0000200000027.99,20779080,31700237991,2,27.99
PUR,230950950,31700237991,00100000001.0000200000027.99,23095095,31700237991,1,27.99
PUR,428607120,31700237991,00100000001.0000200000027.99,42860712,31700237991,1,27.99
PUR,429240050,31700237991,00100000001.0000200000027.99,42924005,31700237991,1,27.99
PUR,434300830,31700237991,00100000001.0000200000027.99,43430083,31700237991,1,27.99
PUR,437144430,31700237991,00100000002.0000200000027.99,43714443,31700237991,2,27.99
PUR,437754050,31700237991,00100000001.0000200000027.99,43775405,31700237991,1,27.99
PUR,441924300,31700237991,00100000002.0000200000027.99,44192430,31700237991,2,27.99
PUR,450830300,31700237991,00100000004.0000200000027.99,45083030,31700237991,4,27.99
PUR,452404420,31700237991,00100000001.0000200000027.99,45240442,31700237991,1,27.99
PUR,456514530,31700237991,00100000001.0000200000027.99,45651453,31700237991,1,27.99
PUR,459661600,31700237991,00100000003.0000200000027.99,45966160,31700237991,3,27.99
PUR,462581790,31700237991,00100000001.0000200000027.99,46258179,31700237991,1,27.99
PUR,467022200,31700237991,00100000001.0000200000027.99,46702220,31700237991,1,27.99
PUR,475188380,31700237991,00100000002.0000200000027.99,47518838,31700237991,2,27.99
PUR,475320060,31700237991,00100000001.0000200000027.99,47532006,31700237991,1,27.99
PUR,476584350,31700237991,00100000003.0000200000027.99,47658435,31700237991,3,27.99
PUR,485551900,31700237991,00100000004.0000200000027.99,48555190,31700237991,4,27.99
PUR,487335470,31700237991,00100000002.0000200000027.99,48733547,31700237991,2,27.99
PUR,491828000,31700237991,00100000002.0000200000027.99,49182800,31700237991,2,27.99
PUR,496350050,31700237991,00100000001.0000200000027.99,49635005,31700237991,1,27.99
PUR,632023000,31700237991,00100000002.0000200000027.99,63202300,31700237991,2,27.99
PUR,664187670,31700237991,00100000001.0000200000027.99,66418767,31700237991,1,27.99
PUR,684500330,31700237991,00100000001.0000200000027.99,68450033,31700237991,1,27.99
PUR,728118800,31700237991,00100000001.0000200000027.99,72811880,31700237991,1,27.99
PUR,778677100,31700237991,00100000005.0000200000027.99,77867710,31700237991,5,27.99
PUR,785950000,31700237991,00100000002.0000200000027.99,78595000,31700237991,2,27.99
PUR,830301780,31700237991,00100000001.0000200000027.99,83030178,31700237991,1,27.99
PUR,839874690,31700237991,00100000001.0000200000027.99,83987469,31700237991,1,27.99
PUR,856794310,31700237991,00100000001.0000200000027.99,85679431,31700237991,1,27.99
PUR,877090420,31700237991,00100000001.0000200000027.99,87709042,31700237991,1,27.99
PUR,922755600,31700237991,00100000002.0000200000027.99,92275560,31700237991,2,27.99
PUR,434300830,31700238004,00100000001.0000200000027.99,43430083,31700238004,1,27.99
PUR,487335470,31700238004,00100000001.0000200000027.99,48733547,31700238004,1,27.99
PUR,491828000,31700238004,00100000001.0000200000027.99,49182800,31700238004,1,27.99
PUR,559141700,31700238004,00100000001.0000200000027.99,55914170,31700238004,1,27.99
PUR,774030300,31700238004,00100000002.0000200000027.99,77403030,31700238004,2,27.99
PUR,778677100,31700238004,00100000001.0000200000027.99,77867710,31700238004,1,27.99
PUR,856794310,31700238004,00100000001.0000200000027.99,85679431,31700238004,1,27.99
PUR,230950950,31700238011,00100000001.0000200000027.99,23095095,31700238011,1,27.99
PUR,240457700,31700238011,00100000001.0000200000027.99,24045770,31700238011,1,27.99
PUR,434300830,31700238011,00100000001.0000200000027.99,43430083,31700238011,1,27.99
PUR,450830300,31700238011,00100000002.0000200000027.99,45083030,31700238011,2,27.99
PUR,450978990,31700238011,00100000001.0000200000027.99,45097899,31700238011,1,27.99
PUR,456514530,31700238011,00100000002.0000200000027.99,45651453,31700238011,2,27.99
PUR,460890590,31700238011,00100000001.0000200000027.99,46089059,31700238011,1,27.99
PUR,467022200,31700238011,00100000001.0000200000027.99,46702220,31700238011,1,27.99
PUR,475188380,31700238011,00100000002.0000200000027.99,47518838,31700238011,2,27.99
PUR,475320060,31700238011,00100000001.0000200000027.99,47532006,31700238011,2,27.99
PUR,475320060,31700238011,00100000002.0000200000027.99,47532006,31700238011,1,27.99
PUR,476584350,31700238011,00100000003.0000200000027.99,47658435,31700238011,3,27.99
PUR,485551900,31700238011,00100000004.0000200000027.99,48555190,31700238011,4,27.99
PUR,559141700,31700238011,00100000002.0000200000027.99,55914170,31700238011,2,27.99
PUR,830301780,31700238011,00100000001.0000200000027.99,83030178,31700238011,1,27.99
PUR,839874690,31700238011,00100000002.0000200000027.99,83987469,31700238011,2,27.99
PUR,856794310,31700238011,00100000001.0000200000027.99,85679431,31700238011,1,27.99
PUR,877090420,31700238011,00100000001.0000200000027.99,87709042,31700238011,1,27.99
PUR,922755600,31700238011,00100000004.0000200000027.99,92275560,31700238011,4,27.99
PUR,207790800,31700238028,00100000002.0000200000027.99,20779080,31700238028,2,27.99
PUR,450830300,31700238028,00100000001.0000200000027.99,45083030,31700238028,1,27.99
PUR,450978990,31700238028,00100000001.0000200000027.99,45097899,31700238028,1,27.99
PUR,456514530,31700238028,00100000001.0000200000027.99,45651453,31700238028,1,27.99
PUR,467022200,31700238028,00100000001.0000200000027.99,46702220,31700238028,1,27.99
PUR,475188380,31700238028,00100000001.0000200000027.99,47518838,31700238028,1,27.99
PUR,498871440,31700238028,00100000001.0000200000027.99,49887144,31700238028,1,27.99
PUR,504320000,31700238028,00100000002.0000200000027.99,50432000,31700238028,2,27.99
PUR,536320400,31700238028,00100000001.0000200000027.99,53632040,31700238028,1,27.99
PUR,785950000,31700238028,00100000004.0000200000027.99,78595000,31700238028,4,27.99
PUR,825752440,31700238028,00100000001.0000200000027.99,82575244,31700238028,1,27.99
PUR,830301780,31700238028,00100000001.0000200000027.99,83030178,31700238028,1,27.99
PUR,856794310,31700238028,00100000002.0000200000027.99,85679431,31700238028,2,27.99
PUR,877090420,31700238028,00100000001.0000200000027.99,87709042,31700238028,1,27.99
PUR,889011540,31700238028,00100000001.0000200000027.99,88901154,31700238028,1,27.99
PUR,922755600,31700238028,00100000001.0000200000027.99,92275560,31700238028,1,27.99
PUR,207790800,31700238035,00100000001.0000200000027.99,20779080,31700238035,1,27.99
PUR,429224030,31700238035,00100000001.0000200000027.99,42922403,31700238035,1,27.99
PUR,441924300,31700238035,00100000002.0000200000027.99,44192430,31700238035,2,27.99
PUR,450830300,31700238035,00100000003.0000200000027.99,45083030,31700238035,3,27.99
PUR,450978990,31700238035,00100000001.0000200000027.99,45097899,31700238035,1,27.99
PUR,454939710,31700238035,00100000001.0000200000027.99,45493971,31700238035,1,27.99
PUR,456514530,31700238035,00100000001.0000200000027.99,45651453,31700238035,1,27.99
PUR,475188380,31700238035,00100000003.0000200000027.99,47518838,31700238035,3,27.99
PUR,485551900,31700238035,00100000002.0000200000027.99,48555190,31700238035,2,27.99
PUR,487335470,31700238035,00100000001.0000200000027.99,48733547,31700238035,1,27.99
PUR,491828000,31700238035,00100000002.0000200000027.99,49182800,31700238035,2,27.99
PUR,559141700,31700238035,00100000002.0000200000027.99,55914170,31700238035,2,27.99
PUR,785950000,31700238035,00100000003.0000200000027.99,78595000,31700238035,3,27.99
PUR,830301780,31700238035,00100000001.0000200000027.99,83030178,31700238035,1,27.99
PUR,856794310,31700238035,00100000002.0000200000027.99,85679431,31700238035,2,27.99
PUR,877090420,31700238035,00100000001.0000200000027.99,87709042,31700238035,1,27.99
PUR,424993110,31700238066,00100000001.0000200000016.99,42499311,31700238066,1,16.99
PUR,475317140,31700238066,00100000002.0000200000016.99,47531714,31700238066,2,16.99
PUR,788782300,31700238066,00100000001.0000200000016.99,78878230,31700238066,1,16.99
PUR,981434300,31700238066,00100000001.0000200000016.99,98143430,31700238066,1,16.99
PUR,462581790,31700238332,00100000001.0000200000016.99,46258179,31700238332,1,16.99
PUR,476584350,31700238332,00100000001.0000200000016.99,47658435,31700238332,1,16.99
PUR,294214100,31700238394,00100000002.0000200000025.99,29421410,31700238394,2,25.99
PUR,774030300,31700238394,00100000001.0000200000025.99,77403030,31700238394,1,25.99
PUR,832944070,31700238394,00100000001.0000200000025.99,83294407,31700238394,1,25.99
PUR,839874690,31700238394,00100000001.0000200000025.99,83987469,31700238394,1,25.99
PUR,850451290,31700238394,00100000001.0000200000025.99,85045129,31700238394,1,25.99
PUR,877090420,31700238394,00100000001.0000200000025.99,87709042,31700238394,1,25.99
PUR,338678100,31700238646,00100000002.0000200000023.99,33867810,31700238646,2,23.99
PUR,465496500,31700238646,00100000001.0000200000023.99,46549650,31700238646,1,23.99
PUR,468680000,31700238646,00100000001.0000200000023.99,46868000,31700238646,1,23.99
PUR,475320060,31700238646,00100000001.0000200000023.99,47532006,31700238646,1,23.99
PUR,476584350,31700238646,00100000002.0000200000023.99,47658435,31700238646,2,23.99
